thscode,2022-9-9,2022-9-16,2022-9-23,2022-9-30,2022-10-14,2022-10-21,2022-10-28,2022-11-4,2022-11-11,2022-11-18,2022-11-25,2022-12-2,2022-12-9,2022-12-16,2022-12-23,2022-12-30,2023-1-6,2023-1-13,2023-1-20,2023-2-3,2023-2-10,2023-2-17,2023-2-24,2023-3-3,2023-3-10,2023-3-17,2023-3-24,2023-3-31,2023-4-7,2023-4-14,2023-4-21,2023-4-28,2023-5-5,2023-5-12,2023-5-19,2023-5-26,2023-6-2,2023-6-9,2023-6-16,2023-6-21,2023-6-30,2023-7-7,2023-7-14,2023-7-21,2023-7-28,2023-8-4,2023-8-11,2023-8-18,2023-8-25,2023-9-1,2023-9-8
688163.SH,-3.62254025,-4.965197216,-3.466796875,-3.136064745,14.25587467,0.091407678,3.698630137,9.731395861,-3.972712681,3.217718345,-3.643724696,-2.31092437,2.279569892,6.938603869,-13.17341722,-4.483695652,5.310573732,0.4952724,4.79390681,2.77896537,2.495840266,1.37987013,0.880704564,-2.380952381,-2.642276423,0.250521921,3.082049146,-1.737373737,2.919407895,0.519376748,-10.05564388,1.590808661,-0.826446281,-0.131578947,4.479578393,2.564102564,-3.382663848,-6.345733042,3.177570093,-3.170289855,-0.140318054,0.843091335,-0.27868091,-2.934326968,4.030710173,-13.46863469,3.571428571,-0.669068451,-2.797927461,5.543710021,-1.212121212
688165.SH,-2.615933413,-5.982905983,0.779220779,-3.092783505,5.718085106,3.773584906,-2.787878788,6.982543641,-3.263403263,5.421686747,-3.542857143,2.251184834,-3.59212051,-1.5625,-5.494505495,-0.516795866,6.233766234,-0.97799511,10.86419753,4.677060134,3.936170213,-6.038894575,0.653594771,0.108225108,-0.432432432,-0.760043431,8.86214442,-1.708542714,2.044989775,2.705410822,-7.512195122,-3.481012658,6.666666667,-2.971311475,14.04435058,3.518518519,-7.423971377,-11.30434783,16.33986928,24.53183521,-5.037593985,-8.155186065,-5.344827586,-5.100182149,-2.015355086,3.525954946,-5.960264901,8.249496982,-10.03717472,18.59504132,-2.87456446
688166.SH,-2.169811321,-5.400192864,-7.237512742,1.318681319,6.507592191,1.83299389,3,8.737864078,-2.142857143,5.565693431,-6.568712187,5.457909343,-3.114035088,2.851969217,-8.186619718,8.197507191,-1.329198051,9.160305344,-0.329082682,-3.549319026,0.770218228,1.44373673,0.586019255,-1.373283396,-0.168776371,-3.338968724,-2.361171841,1.746529333,2.860915493,2.353444587,-2.424749164,2.956298201,-4.619225968,-8.071553229,2.278120551,6.496519722,-1.525054466,0.840707965,-0.833698991,-0.752212389,-1.961658493,0.136425648,-2.861035422,-1.823281907,0,-7.095238095,1.998974885,-3.065326633,-5.702436496,4.452996152,-2.473684211
688167.SH,4.660051452,-5.330430508,-11.01632047,-3.293038766,-3.198275862,0.445275626,-14.01720011,22.22107651,-6.35282207,-0.45045045,-8.416289593,11.66007905,1.787610619,0.330377326,-18.54419411,-0.712765957,9.814636237,0.058542297,4.826913701,7.534883721,1.42733564,-6.132196162,14.59204071,-0.142721218,-1.786565031,-0.549761501,5.584911796,-9.91684632,24.8034188,-2.170935488,-3.409170459,-20.56819829,-6.523722628,-5.319668131,8.680412371,-4.553215709,4.253627509,2.936129647,4.491572513,-2.286625897,-2.448979592,2.370990237,1.36239782,-7.410394265,-6.09697087,2.050912089,-7.705514038,-6.061932378,-7.361677344,8.965170376,11.56242788
688168.SH,4.69740634,-2.009358657,-4.41011236,-10.60828681,13.0834977,2.587209302,1.671861717,7.887402453,-3.539137174,6.239957151,-11.6208722,1.283513976,-2.478175162,-3.927230725,-4.238052299,0.408035154,8.127539856,-1.53223475,6.870229008,4.120879121,5.98944591,2.763256161,5.426356589,-0.505514706,-0.739030023,8.631921824,-2.505889912,-1.274165202,3.671562083,12.85683623,-19.17078737,-3.388235294,-12.81052119,-3.715083799,6.266318538,1.31040131,3.287523579,0.939212105,-0.620315327,-1.274382315,-6.217070601,0,5.561797753,-7.211282597,0.028677947,4.701834862,-4.518072289,-0.08603384,-14.38002296,15.01843781,-0.262314194
688169.SH,-2.281720705,-4.64060612,-8.715753425,-3.143875446,0.898632684,-6.368766555,-6.027060271,10.65881326,0.145881796,3.094488189,-5.182158405,7.761085827,0,-0.676483779,-2.238946378,-4.638183218,9.368314834,9.912902273,0.852864146,12.16540152,6.120510537,-9.129559186,13.3834031,-0.23346726,-8.157823129,-0.154064944,9.940652819,-1.484480432,-6.101369863,-3.480874158,-5.3808948,-3.17571885,2.883917376,0.670301475,1.408136608,-3.471458641,5.770357352,2.846241423,-7.808760172,-5.981047576,10.69000035,6.701384558,2.802700412,-28.94302934,11.75435087,-3.891454552,-2.387692766,1.224957069,-4.682198598,18.05885145,2.033500838
688170.SH,6.882225434,-7.892513098,-3.119266055,0.473484848,5.711592837,-9.14764622,-12.63984298,7.571332285,-7.247284879,-4.345868048,-3.107344633,13.87269193,14.14550885,-3.046728972,-10.37208406,0.989460099,4.430244941,3.854782786,16.94815397,6.381192275,-5.209155485,-6.57785179,0.213903743,-2.258982568,-4.804367607,-8.009940738,0.665004156,-1.465730801,-1.215168657,-2.184517497,-9.627059844,2.231285988,-10.30274583,0.523286238,3.539823009,1.055806938,-1.467661692,16.35950518,2.299848123,-4.029692471,-1.060773481,-3.171766808,8.258362168,-10.07884083,-5.308056872,-2.402402402,-1.794871795,-4.595300261,-5.856595512,9.011627907,1.68
688171.SH,-3.407542026,-2.257761054,-3.994225217,-6.466165414,8.520900322,3.407407407,-1.862464183,9.00243309,-1.294642857,4.794210764,-8.070781183,3.990610329,-4.966139955,-3.610451306,-4.928536225,-1.555209953,5.739863086,0.049800797,5.37580886,6.046291923,1.648106904,-3.155127082,-0.950226244,2.101416172,2.505592841,3.317328677,3.33755809,-3.188879804,3.420608108,8.329930584,-5.880135695,-10.77292751,-1.885098743,-2.333028362,8.805620609,3.788204907,0.29033596,-0.372208437,-0.083022001,1.0801828,0.452116728,-5.155482815,4.788610871,-8.522025525,-1.03510351,1.227830832,-2.470799641,1.335789959,-3.318181818,9.214856606,1.377529057
688172.SH,,,,,,,,,,,,,,4.686078253,-20.86049544,4.228445909,1.05374078,1.042752868,9.700722394,9.125117592,-2.155172414,-5.77092511,1.26227209,-1.385041551,3.838951311,2.795311091,1.666666667,-0.431406385,15.59792028,7.72113943,-4.975643702,-10.50897107,-6.628477905,-2.49780894,4.404494382,-1.205337925,2.352941176,-8.599404002,15.41686074,2.865213882,-6.708513142,-4.583683768,2.556192155,-5.586592179,0.318616295,-0.136116152,-3.45297592,-6.258823529,-8.43373494,12.00657895,2.643171806
688173.SH,-5.797610682,2.722864603,-12.38198983,-5.180273518,4.283216783,2.724224644,-1.305589555,15.62629186,-0.071505184,0.214669052,-9.318100678,2.322834646,-5.425163524,-0.447518308,-9.889660809,3.083900227,6.159260889,0.372979693,6.936416185,-0.193050193,5.957446809,-5.439941585,-2.393822394,-5.221518987,-0.667779633,1.848739496,2.227722772,-0.242130751,5.703883495,2.181400689,-16.5917603,-4.490345757,-3.714151387,2.1484375,7.743785851,1.508429459,3.758741259,0.294860994,-3.275934481,-0.260529744,-0.391815411,-5.375874126,1.200923788,-4.883614788,-0.959692898,-1.40503876,-3.931203931,-6.240409207,-9.601745772,11.46650573,1.515971846
688175.SH,-0.840859545,-4.365577889,-2.397372742,-3.061911171,4.998264491,4.363636364,-0.380107697,5.786963434,-1.713255185,26.75840979,1.568154403,0.475059382,-8.037825059,-6.992287918,-6.578220011,3.875739645,4.784961549,-5.816798043,7.157287157,6.167519526,-1.090816844,4.847396768,9.90704501,-4.785221456,-2.407667134,-3.161676647,0.049468217,-1.08776267,0.699825044,0.546041201,-9.084176746,-3.855552539,-6.805987009,-2.484848485,6.587942822,2.011661808,1.37182052,-1.71976318,-4.876649455,-2.412545235,2.348578492,8.18236715,8.819425063,-6.283662478,-8.51122058,-0.358959019,-1.651155809,-2.93040293,-6.132075472,13.60134003,0.560306694
688176.SH,0,-5.04704876,-3.513513514,-3.361344538,3.671497585,0,4.380242311,5,3.826530612,0.40950041,-2.936378467,0.504201681,-3.595317726,-3.729401561,-2.882882883,4.359925788,2.311111111,25.28236316,-3.46740638,17.81609195,0.304878049,-12.88753799,4.605722261,-2.66844563,2.398903358,2.677376171,-3.846153846,-2.644067797,21.51810585,2.29226361,-9.467787115,3.032178218,-4.564564565,-8.055380743,1.574264203,-0.539083558,-9.823848238,-14.7257701,-1.497797357,0.447227191,4.096170971,5.218135158,-6.260162602,-1.474414571,9.507042254,-8.199356913,-6.304728546,0.373831776,-7.076350093,8.71743487,-3.594470046
688177.SH,-4.292057227,-2.93814433,-2.814657461,0,3.770491803,2.474986835,-0.102774923,7.9218107,10.00953289,7.149046794,-5.782450465,-2.231759657,1.229148376,1.17085863,-6.643806258,0,13.03948577,18.92770106,-4.74726776,0.322696307,-4.967834167,-2.444528018,2.814186584,-4.386951631,-2,-0.760304122,4.596774194,-3.970701619,6.744279406,17.2245205,-8.82258582,2.427867699,3.16042597,-11.52181152,10.31238239,2.934152166,-3.016241299,-12.47436774,3.006638032,-1.743745262,3.047839506,7.899663048,0.971547536,-0.859106529,1.941074523,-6.120367222,-4.853314017,2.398172821,2.007434944,2.514577259,-2.31070032
688178.SH,1.321138211,-4.81444333,-4.267650158,-2.586681343,-0.734463277,2.902675014,-2.876106195,7.630979499,0,2.328042328,-2.688728025,3.719447396,-2.920081967,-4.168865435,-4.185022026,0.229885057,1.834862385,1.970720721,8.22749862,0.357142857,1.881037112,-0.399201597,0.501002004,-1.545363908,0.911392405,-1.455092825,2.851323829,-2.821782178,0.967906266,-3.279515641,-5.738132499,0.996126176,2.301369863,0.856989823,2.124269782,0.884035361,0.773195876,-1.125319693,-2.172788412,-2.432575357,5.094850949,2.320783909,-2.368951613,0,1.703665462,-4.314720812,-2.334217507,1.575230853,-0.534759358,-1.021505376,-0.488864747
688179.SH,-2.501263264,-7.203938844,-4.942753421,1.145710928,10.83357537,3.511530398,4.759493671,-3.359110681,-6.776694174,2.60193133,-8.941176471,5.914441573,5.828137707,0.461065574,-10.53034166,3.020803648,6.22406639,-1.25,5.485232068,12.225,-4.165738472,-1.859600186,1.136901942,0.56206089,-5.309734513,-1.869158879,-5.513784461,-0.822281167,5.295533565,0.93980188,-7.80070458,-7.751091703,-2.189349112,-3.297035693,3.346887707,1.997578692,0.504451039,-6.111603189,0.471698113,-4.851330203,-1.776315789,-32.04956463,8.082799409,-2.143182855,-0.885368127,-1.786553832,-3.494494974,-6.398809524,-4.186539481,4.590707965,2.326811211
688180.SH,0.844753144,-7.03648548,-6.407689227,8.023106547,5.189146366,4.594238373,26.91269127,3.546099291,-11.12328767,11.60604192,-12.19444828,-3.696130859,0.963579944,9.333549013,-20.21009025,16.07639533,1.932907348,5.782792666,-5.792592593,-9.891492373,-1.623036649,-1.348234877,-3.254810286,-2.434944238,-1.352638598,-3.167246041,-1.874750698,-2.357723577,8.638634471,3.084882161,-0.427509294,-1.474705992,-3.561955286,0.726915521,-3.920421299,-1.339829476,-9.465020576,-4,-2.391098485,-7.446034441,0.995807128,1.245459263,-0.051255766,0.666666667,3.922567499,-2.37745098,-1.58172232,0.12755102,-7.796178344,5.332964907,-5.692549843
688181.SH,0.730270907,-3.34424696,-7.766755383,-2.859391396,5.103969754,5.549845838,-7.181110029,8.208759507,-3.538536112,3.165829146,-4.456892353,-0.943155748,1.518270715,-0.887198986,-5.703324808,-0.732302685,5.601092896,-0.620957309,4.24368654,3.021978022,1.478787879,-3.248924988,2.024691358,-0.774443369,2.853658537,0.995968698,3.921108241,-1.265250791,4.164759725,1.471880492,-9.287724616,-13.19809069,-5.224085785,-2.756019727,5.698090692,0.564493367,1.571709234,-29.3727549,2.034428795,-1.11196319,9.305932532,-3.689251508,2.946593002,-4.114490161,-2.574626866,-0.038299502,2.14559387,0.412603151,-8.330220396,12.59168704,3.040173724
688182.SH,-12.55088195,-2.715283165,-2.791068581,-3.527481542,4.506802721,3.498779496,-2.358490566,11.75523349,-5.043227666,8.270106222,-11.70287316,0.714285714,-3.152088258,-1.057770545,-4.440789474,-1.204819277,3.571428571,-0.925147183,13.41256367,13.77245509,17.63157895,2.572706935,-0.163576881,0.491534681,-5.163043478,2.005730659,-2.752808989,-3.986135182,17.38868833,14.86417222,-5.131637662,-7.47883349,-12.70971022,4.251601631,13.01675978,13.84083045,-5.03690838,3.109282122,17.8713969,-3.31075997,-1.828793774,-2.695204122,-0.936863544,-7.8125,-4.326494202,4.708624709,-6.856634016,-1.673040153,-5.833738454,18.94682499,-3.168402778
688183.SH,-0.194174757,-5.642023346,-3.092783505,-5.638297872,6.538895152,3.703703704,-1.836734694,6.756756757,-1.363193768,5.824284304,-3.544776119,-2.127659574,-1.581027668,-0.502008032,-5.95358224,-0.107296137,5.048335124,2.862985685,5.666003976,1.222953904,6.412639405,-4.628820961,2.014652015,1.526032316,-0.972590628,1.25,16.04938272,-11.85410334,11.81034483,-2.158828065,8.90464933,-6.729377713,-17.99844841,-1.324503311,7.382550336,2.142857143,4.72027972,0.41736227,6.733167082,-3.738317757,-2.103559871,-2.231404959,1.944209637,-7.213930348,1.340482574,1.234567901,-7.75261324,-2.83286119,-4.859086492,10.82737487,3.225806452
688184.SH,,,-20.54741712,-13.56137797,1.992702779,2.476609796,-5.773361976,9.233399829,-0.443516828,-0.995807128,-1.773425093,0.835354352,0.881881347,-3.01986755,-6.555585905,1.520023385,7.716671466,-2.753274526,3.353490929,1.329787234,3.543307087,-4.283903676,-0.688559322,0,-0.453333333,-2.893115457,1.15862069,-0.872647941,2.200825309,0.242261104,-3.678839957,-10.76108168,-2.343017807,0.415866923,1.274291176,-1.226800881,1.687898089,-3.758221109,0.618288318,-2.199223803,3.373015873,-0.031989763,3.104,-18.96337678,0.536193029,-0.571428571,2.911877395,-2.829486225,-8.045977011,1.875,-1.267893661
688185.SH,5.626697711,-3.945628215,-11.80295265,4.943625325,6.082644628,-0.669990651,47.45882353,31.84405085,-13.14345651,10.81281932,-8.374549417,-6.216834401,-6.472854983,1.700219047,-16.62051282,-10.19127868,2.527051089,-0.454211476,-1.556733544,-5.003067276,-0.193728923,-1.092739037,-2.39133595,-7.215727158,-0.080256822,-4.995983936,2.713899222,-6.436743765,2.744787543,1.036047607,-10.87288136,-4.240753066,-5.669744812,-1.631578947,1.123595506,-2.042328042,-0.875013503,-6.506102877,-0.01165637,-6.271858242,1.368159204,-2.417177914,1.232239407,-3.192150043,15.02437773,-3.837144451,4.210648417,-11.76536064,-10.63454018,3.76905703,-1.373962726
688186.SH,5.500921942,-3.815904457,-5.5420957,-4.648925938,7.363819771,6.796116505,-6.363636364,3.570310053,-6.954944058,-6.857328567,-2.128401954,1.675579323,-1.297335203,-5.435168739,-7.212622089,-1.538461538,6.907894737,3.269230769,0.558659218,7.037037037,-0.692041522,0.696864111,8.719723183,0.095480586,-7.790143084,-2.551724138,3.715498938,-2.490617537,2.974107768,4.349303432,-3.19114295,18.39892365,-3.153409091,0.469345849,1.751824818,0.057388809,-2.265557786,-2.582159624,-0.753012048,-3.368740516,2.167085427,-5.779280664,-6.492659054,-9.839497558,3.134674923,-1.726078799,-6.18556701,-3.907203907,-10.41931385,-0.189125296,0.378967314
688187.SH,1.271966527,-4.974384399,1.408695652,-7.048533699,6.346863469,3.261623872,4.385080645,1.303718011,-6.259930092,-3.152542373,-5.005250263,3.684598379,0.941719972,-2.147509241,-5.396654074,3.76497433,2.620487447,-3.910714286,5.352165025,-1.340624449,-2.002503129,-5.473453749,-1.486199575,5.877742947,-1.091783864,-5.500467727,1.564046723,-6.93957115,9.00712191,-4.304381245,-4.417670683,-2.18487395,3.951890034,-5.061983471,2.850924918,-5.01481168,-1.292047227,-1.15098172,-2.442922374,-3.112567283,1.111111111,3.392259914,0.115526802,-2.654050312,2.89236605,2.97235023,-6.175878273,-5.771523969,4.682358896,6.382978723,-3.477272727
688188.SH,2.351590194,-3.014634146,-9.933608289,5.82453789,20.66490765,-9.472579375,-2.903381643,13.55291308,3.798799457,3.022372309,-4.53167254,-3.004291845,-2.039823009,2.113916618,-9.864201354,6.531874172,1.460291137,-10.92849035,11.63217453,5.02283105,0,-2.5,-7.121516165,2.391012099,-9.453249555,-5.427239772,3.099331946,-2.644996813,7.692307692,-1.038500507,-6.368057333,6.943305451,-2.310720311,4.108011932,-3.488488992,3.130208333,2.414019494,-6.662064204,6.493026205,-0.223247507,-6.245027844,-1.66525244,3.839930968,8.844915342,1.63668464,14.32394366,-4.353003983,5.186552746,1.302093963,5.367072286,-0.956022945
688189.SH,-7.805907173,-5.892448513,-5.957446809,-2.262443439,11.9047619,1.063829787,-7.426900585,11.11813013,-13.13246163,15.83769634,-14.18079096,-0.724160632,10.61007958,9.712230216,-12.5136612,7.807620237,-8.458864426,-1.265822785,2.179487179,0.062735257,-1.31661442,-0.952986023,3.207184092,2.610316967,4.482132041,-9.971014493,0.321957502,-1.540436457,1.043024772,0.387096774,-9.961439589,4.354032834,-0.889192886,-4.416839199,4.259927798,1.869806094,-1.223657376,-3.991741225,-30.53763441,-6.295149639,3.634361233,2.337938363,-0.10384216,-0.727650728,4.397905759,-2.507522568,-0.823045267,-4.771784232,-4.248366013,12.96928328,-4.028197382
688190.SH,4.619396498,0.059347181,-8.007117438,0.980012895,-2.64334057,10.02098636,12.99475441,3.502848702,1.936799185,-10.42,-3.237329761,-0.011536687,-6.068997346,3.869303525,-5.014191107,9.412350598,0.659990897,-3.34614515,2.362573099,6.409963437,-1.052292494,-2.268041237,-1.299133911,-3.25120936,-0.558139535,-4.887745557,-3.614457831,-3.801020408,0.543622381,-2.571541606,1.29940444,-0.227151256,2.383822151,-2.158273381,0.441176471,-6.428856648,-3.271692745,4.834643334,-0.80633753,-0.057045066,4.166666667,0,1.178082192,10.38451124,-2.220041702,-3.04816859,-2.755854574,-2.873869079,-5.136986301,11.4368231,-5.338862252
688191.SH,2.066115702,-8.434547908,-2.210759027,-1.130369254,5.030487805,1.45137881,-5.150214592,13.49924585,-4.119601329,4.643104643,-1.456953642,-3.225806452,-6.25,-1.333333333,-4.72972973,-0.078802206,4.258675079,0.378214826,4.973624717,14.78822685,-4.752970607,-0.7222587,0.462962963,0.526662278,-1.309757695,-0.398142004,27.248501,-4.712041885,3.021978022,-1.066666667,-14.17789757,-10.1758794,-5.104895105,0.368459838,27.60646109,-5.581127733,-1.462522852,-3.64873222,21.30937099,-1.111111111,-1.177100054,-4.710341094,-5.681818182,-5.481927711,4.652644997,1.644336175,2.816057519,1.165501166,-10.25345622,26.89345315,-4.957005564
688192.SH,2.03691916,-5.053025577,3.285151117,3.68956743,4.846625767,12.08308953,-3.288958496,13.0634278,-13.1773693,-0.192466318,-4.517906336,1.702250433,9.304964539,-2.413703608,0.505319149,4.181000265,0.177800356,23.45334686,3.758471965,4.216152019,-3.684710351,0.571879314,-5.392156863,-2.010362694,-0.063451777,1.291005291,-3.175929795,-8.567112646,19.18810479,6.930693069,-3.148148148,2.390057361,-4.649859944,-11.94672934,0.088967972,2.844444444,-4.062229905,-10.56306306,-6.043817678,-3.055481104,-4.064141554,-7.435158501,-0.778331258,0.219642297,16.21790858,-5.872844828,-6.382369777,-6.45062672,-0.980392157,7.95379538,-4.769183736
688193.SH,-1.26388357,-4.615981381,-0.996339976,-5.05237215,5.083279256,0.205846027,-0.369761709,3.175257732,1.538768985,2.34205865,-4.942307692,0.950839571,-0.861723447,-2.587426723,-2.53164557,-0.532254631,1.626712329,-1.095197978,3.70528109,0.739219713,3.098247044,2.194543298,12.63300445,-5.496392992,15.44892766,-9.146725441,-2.269970542,-7.304964539,-3.997704667,-1.414624427,-4.183508488,-5.779371441,-4.11909559,-1.44758347,2.463871121,1.641618497,3.230209281,-4.032613486,-2.158438576,-2.112180239,3.284584033,5.896007428,-3.397632617,0.521896982,2.325056433,-0.860357379,-2.380952381,0.706633235,-2.308736985,6.672845227,-0.325803649
688195.SH,11.21718377,-9.779276517,-8.596670065,-9.516728625,11.62695152,-4.048582996,-4.487917146,18.07228916,-8.843537415,-2.611940299,-8.812260536,4.957983193,-4.683746998,-3.401931961,-6.347826087,6.128133705,4.374453193,0,4.10729254,6.92431562,4.480421687,-7.207207207,-1.59223301,-2.012628256,-0.724929521,8.478701826,12.15407629,-3.667889296,9.899619245,-3.149606299,8.260162602,-14.74917393,-11.52219873,2.349661489,8.910505837,13.00464452,5.216566551,1.021634615,38.31052945,4.301075269,10.16494845,-14.09320606,-2.701525054,-12.31527094,-6.664964249,0.574555404,-4.570184984,-4.275940707,-5.092316855,13.64919987,15.57150745
688196.SH,-0.453779334,-4.258921594,4.652428241,-4.822565969,3.127560776,1.721626275,-13.21442521,4.635463546,-4.573476703,-4.597355769,-0.787401575,2.571428571,-5.44722996,-1.538461538,-5.784574468,2.364149612,6.101344364,0.064977258,1.801948052,3.061712646,-1.500850998,-1.492302859,3.524158826,-5.360443623,-4.752604167,-5.673274094,5.398550725,-2.457889309,0.704845815,-0.892388451,-3.495762712,-5.031101354,-2.292429204,-6.289432177,3.261098254,-0.305623472,-4.516656448,-5.008561644,-1.644885083,-1.397479954,7.458178439,-3.005405405,4.681230495,1.043441227,8.029504742,-2.906749902,-3.395619851,-2.121464226,-0.871228219,1.972132905,-1.429472357
688197.SH,0.303030303,-8.459214502,3.677510608,-9.595270578,5.181086519,4.351984696,8.0659945,0.890585242,9.962168979,3.058103976,-3.115727003,3.330781011,0.444609114,-5.274806345,-6.814641745,1.462599248,16.10378913,25.61191912,-5.280994069,24.38878951,-0.527325024,-1.807228916,3.067484663,-2.380952381,0.390243902,9.985422741,-5.235255136,-3.962703963,26.45631068,18.80998081,-3.085621971,-1.900316719,-3.398470688,3.834652595,8.521090971,-5.79144552,-8.881524441,-5.382796872,-3.690178743,4.430253442,-8.924135295,2.748636173,2.246273229,-3.415218694,12.55169562,-17.94966011,-1.83609494,-5.565693431,2.463768116,-0.99009901,-2.023809524
688198.SH,1.976676867,-4.468775345,-9.559385347,2.750398949,11.85821305,4.949362953,5.19844358,12.51664447,-2.945430638,-2.858691234,-8.633193863,6.380705236,3.931697518,-9.933729118,-4.47612478,3.506378881,5.162790698,-4.290137107,3.134627234,0.104547831,-1.566579634,-2.675255779,-2.709858278,6.443092684,0.391006843,-0.554265598,-4.669729608,-1.477443312,-2.405773857,6.647493837,-5.154480314,-5.450852965,-3.514047599,-0.801424755,-3.447037702,1.468947564,-2.968664101,-2.228517469,1.303843925,-4.414148155,5.834829443,2.582225992,7.110702802,0.248734883,3.764544832,-1.327506596,2.832790173,0.706972209,0.58097313,0.505415162,2.658045977
688199.SH,2.504565614,-8.755408501,-3.570432357,-4.310095458,4.685610641,-0.837424199,1.281304601,-1.667625072,-0.81871345,6.10259434,-4.556821339,1.717612809,-0.228963938,-3.270223752,-6.524317912,0.063451777,3.963221306,1.341872522,1.715317484,2.278106509,1.359560312,-2.539954338,-1.991215227,-0.029877502,3.496712493,7.19029743,-0.484913793,-0.839198701,5.76030576,-3.768714507,-12.90236052,-1.724668925,-2.569727358,-3.312962367,5.355954757,0.631512472,0.470662065,-7.838850718,1.287699085,-2.475744396,2.298456261,-1.006036217,0.745257453,-2.051109617,2.677651905,-0.334336342,-2.18047635,-1.234567901,-8.229166667,8.853575482,5.804657629
688200.SH,6.873944851,-1.487507569,-10.29183815,-33.15458635,-4.626080756,7.785046729,6.433711957,12.58655804,-9.160636758,3.950931974,0.095785441,3.035406699,11.63533695,-3.154742097,-10.65906123,6.334615385,-5.476181864,4.339341063,4.606300656,5.216842548,-0.14994502,-5.559634252,-2.756183746,3.401162791,4.392746697,4.918198344,-8.236275548,9.398601399,8.664663769,-5.908997323,-6.223819944,-11.24704157,-6.471361502,-7.276523974,13.04027718,1.532508333,-34.71944455,-4.300578035,0.78521382,-6.166846458,-2.280130293,-5.562091503,13.49574365,-2.792853223,-0.031365661,-4.336094378,-0.885536241,-3.441429517,-7.025359836,5.064504239,0.105248386
688201.SH,9.187279152,-1.792382375,-2.686945501,-5.418077624,22.3629854,2.408282692,12.92307692,13.85753211,-3.128205128,12.93453326,-7.03125,3.630252101,-13.36360688,-0.093597903,-4.440697021,11.33333333,6.410707996,-2.797087057,9.909756513,2.478698683,-5.366591081,-5.399361022,-0.574130361,-0.628396739,2.597846522,0.166583375,-8.198902378,-1.286231884,2.238942925,3.751570634,-15.83044983,-7.934224049,0.759098013,-6.93551961,-0.119047619,2.264600715,1.538461538,-3.374655647,-0.261344737,5.240590758,-3.259393391,-9.569489939,-0.077309625,-5.183752418,9.424724602,1.081282625,1.696790852,5.005440696,-15.88946459,4.435318275,-4.561541486
688202.SH,-6.096290121,-12.69929346,-6.122881356,0.880162492,2.407158837,-4.757951765,3.004724987,10.44802708,2.943548387,2.428515472,-14.24091778,-4.775706769,-1.578084758,-5.552383671,-5.636995617,14.18428358,6.638926551,-4.634135648,6.71202648,-10.27485783,-1.416430595,-7.709916228,4.285186553,-5.976418197,-8.449946179,-7.313345091,3.558289991,-4.428247688,4.633427326,18.47246892,-11.10479243,-12.76533876,-3.126666667,-5.016860505,1.362121432,-1.751250893,-29.71989814,-6.884057971,3.802112285,-9.971082789,1.415655484,0.516129032,5.169798109,-5.681313804,5.894117647,2.51083213,3.164625555,-10.80995903,-9.552414605,-6.250813908,-3.444922906
688203.SH,-1.078320091,-7.171543316,-1.359703337,-10.46365915,1.88943317,4.052197802,7.920792079,15.5351682,-2.593965061,1.684782609,2.618920363,-3.125,2.150537634,-12.63157895,-4.819277108,-0.949367089,6.453674121,2.521008403,9.484777518,-1.336898396,-2.764227642,1.560758082,-2.305159166,-2.415730337,-3.281519862,2.202380952,6.58124636,-3.825136612,-2.670454545,1.576182137,7.471264368,-20.64171123,-4.784366577,-1.981599434,5.631768953,-0.3417635,-2.19478738,-6.171107994,1.494768311,-2.871870398,4.473085671,-0.507982583,1.312910284,-4.967602592,-1.515151515,0,-1.153846154,6.848249027,-9.759650401,9.927360775,0.073421439
688205.SH,12.92485549,0.040950041,13.91731478,-5.569529285,9.684170472,-1.595836947,-6.575004407,6.358490566,-8.923186092,5.278535255,-2.682701203,-0.380228137,-5.133587786,-1.388050694,1.713586291,0.040112314,0.902165196,-4.530101331,1.727367326,0.920621931,23.69754713,-14.19206817,0.362872422,5.899143673,-5.929919137,-5.329512894,10.97659403,10.03636364,12.0290813,7.168141593,1.679053124,3.925284245,-16.24120865,-7.292800498,7.413619591,10.68082448,-0.098758465,11.00127101,14.05852417,-11.12102621,-8.232931727,-6.537199125,1.360842845,-12.63173091,-4.676140119,0.832033281,-2.50988482,-6.013048845,-5.084427767,9.231073335,-0.325732899
688206.SH,-3.913697943,0.992167102,-11.42709411,-9.719789842,5.787261558,7.548899756,-2.756464905,8.357685564,-7.038834951,1.044386423,-9.905254091,-0.095602294,-3.381180223,0.396170353,-10.78592568,3.649096941,-0.60455192,-0.822898032,7.828282828,4.984944798,1.306564691,-6.008178673,-2.041499331,2.767338572,-0.76462766,2.680067002,16.01957586,-4.61192351,12.82429245,-5.121505095,-11.04378959,-7.492260062,-3.815261044,-6.993736952,6.359895249,0.94970102,3.763066202,2.686366689,-6.867233486,-2.808988764,1.300578035,-0.606276748,-3.552206674,-5.282738095,-1.806755695,2.72,-3.933021807,-4.134576409,-4.482029598,8.543603364,15.82381729
