thscode,2023-11-15,2023-11-16,2023-11-17,2023-11-20,2023-11-21,2023-11-22,2023-11-23,2023-11-24,2023-11-27,2023-11-28,2023-11-29,2023-11-30,2023-12-01,2023-12-04,2023-12-05,2023-12-06,2023-12-07,2023-12-08,2023-12-11,2023-12-12,2023-12-13,2023-12-14,2023-12-15
000417.SZ,44483606.0,50648529.05,67888417.78,82196034.6,229197298.8,332770894.11,259810230.04,153379003.5,141593707.08,116401166.95,88801311.14,92140776.0,128651640.87,84728393.28,89421724.0,101937914.0,159555171.28,140563002.0,111539460.12,199652703.17,244689532.58,227670800.52,253242370.62
000419.SZ,22858094.0,20755938.0,35123245.56,25517712.0,36773829.62,48689806.0,42654683.0,176173699.8,131995945.0,71002102.44,46318011.0,62382750.0,70880943.41,71677723.0,101183324.0,164042372.4,111323022.0,108646779.0,64201998.0,257124580.3,266743417.4,181507836.97,102425526.08
000420.SZ,61183931.28,47167542.2,48433107.51,65122349.8,162356455.1,104118735.0,80024315.6,67010814.6,52049117.1,36338771.0,47153606.0,46988673.72,35503106.76,44061675.32,48322136.54,102926822.58,97559009.52,92921183.47,65339926.24,55645863.0,49113980.58,40733896.96,60976808.13
000421.SZ,24778865.9,20509072.7,24082409.37,26002354.04,24526688.0,24913580.0,26190298.0,28165375.0,26989525.0,26452948.05,28213261.09,174434559.72,262621691.53,285413258.87,310541106.68,473081238.73,312751382.89,130767665.21,212110150.11,980218263.38,1088580657.6,1350217966.23,1488334650.03
000422.SZ,62060369.07,52317155.18,38214175.24,61735760.56,55161356.42,55141356.76,40391282.65,50082683.0,55333373.34,52834924.34,39978269.7,49279112.71,60201938.77,64977134.04,79760968.66,97824319.56,96835404.68,59403358.91,80360171.12,59515687.28,56543357.9,51137295.35,48637619.0
000423.SZ,177305388.38,80847903.55,119497650.28,177009484.25,124931515.0,71812590.38,149605966.47,101909672.0,201496733.8,189802712.12,126332033.58,173721398.12,179275951.43,163878991.64,215646559.59,203143553.5,152697644.86,177514569.15,205219925.83,201921810.6,282793751.22,143290110.0,219951271.84
000425.SZ,190519871.0,135442365.2,127423552.79,221715855.21,310821406.38,277511989.68,160840273.22,168939408.4,240560214.7,280027801.65,384009857.46,280699851.26,213252042.52,245720212.0,304091804.01,231776739.03,253120360.67,419047683.78,375385567.12,266556691.73,277499660.34,256347597.8,295056951.13
000426.SZ,199558384.26,121872566.05,207011292.18,120870594.59,173041255.6,123708197.93,67175074.78,149779426.98,297244994.21,161070117.95,152829618.02,196997755.0,121794155.87,197002086.8,130832619.0,148719977.75,140108425.38,112013842.0,118569141.0,83218903.16,55772321.07,123855017.71,235639516.57
000428.SZ,51796722.68,60284636.26,41026037.5,72711499.88,60852028.45,83434114.7,51626565.01,93289187.75,72225532.0,165390330.6,181649887.34,282002031.07,189529256.08,136710376.05,127208673.41,124300554.6,85356837.2,89742956.97,60179416.0,84282275.37,69623928.0,73397059.5,72713975.26
000429.SZ,29724710.56,30586850.0,27671841.3,48619555.98,26038184.73,55802115.46,70395820.0,54875659.9,65068180.39,45691155.0,23118164.0,55438417.0,53682563.48,115913617.49,103362775.58,71033478.01,39560187.58,52381533.31,111771736.43,122276042.65,167726126.74,270659060.08,203546853.35
000430.SZ,14937116.0,17572056.61,13810794.0,19485162.0,19552893.0,30760369.26,23389648.0,18921416.0,24133104.0,15400905.0,13001036.0,38948321.0,38299982.6,30335373.8,22759188.0,38145667.0,44907099.42,50974499.38,35386229.14,29086907.0,27219035.0,28140241.0,33645154.16
000488.SZ,85430430.25,64111318.0,86019357.68,96506623.0,118901639.89,68657814.14,85353860.0,51099014.55,69795369.29,37428191.0,50232758.5,67022783.5,41804090.08,40417146.5,45199955.0,45041535.5,38655772.72,40769124.73,53131089.19,42415479.28,32703869.59,29207119.46,28472448.97
000498.SZ,47519812.08,33132336.0,34801050.89,47676075.15,65537763.49,34135939.0,37376669.0,28424092.65,38386202.0,29109775.25,26902645.0,31911143.6,33494494.0,119315796.48,74866993.44,29058055.66,29693913.0,28501384.19,35312482.02,21834967.0,23690472.0,27177675.0,30070681.18
000501.SZ,63608043.56,45218739.04,43166021.65,38662605.47,130941801.04,129370568.15,69851049.18,66481664.58,52914494.18,55530754.52,42288007.27,34924108.34,118403283.0,52578467.76,137583465.57,196661173.99,235447932.61,150555265.4,115353012.38,83109887.1,102317976.72,109339750.92,92769104.0
000503.SZ,1511760191.03,819799795.7,883833855.01,1137134351.24,728533373.89,1054115830.35,736540048.1,786896657.14,673399979.79,711810548.69,496588864.1,399629586.84,307478444.27,729213904.07,493048066.57,386086542.19,441527680.3,328067414.58,325006801.97,235294470.67,219626315.42,230852557.85,239690024.0
000504.SZ,19697957.0,27393966.48,40210809.0,34311447.9,49451572.35,22457793.0,14874302.7,19903573.0,24485090.0,27096971.03,21486655.0,17514328.67,14094305.95,17295490.85,19391477.0,20071048.0,22268690.72,25470439.97,27426191.73,33996380.0,20769235.32,21154092.0,19404795.39
000505.SZ,20663614.2,19530426.0,17466585.8,18965559.92,26440485.0,22894021.91,22450155.12,30079550.45,29671870.24,28888305.69,38700647.63,41992711.0,24559310.37,29943782.29,49139639.0,39216450.0,48622900.4,69669551.0,45301974.0,25187629.0,29104534.33,22173579.65,19250298.0
000506.SZ,158446994.09,94302849.11,173285683.68,116642964.0,195216019.61,200982155.61,129991836.29,117018358.0,116039329.89,80629116.35,413425783.34,219087305.35,133416650.5,330394642.9,217462140.0,93751929.92,108061838.4,96922184.0,117918533.16,68220356.0,64403656.22,98040684.76,69126425.0
000507.SZ,61180615.0,55350204.0,33204698.3,29674058.43,32047494.8,34281940.0,24230376.0,30557237.0,39837702.22,24728342.59,23526421.0,29375839.52,23565366.54,31744327.58,39916008.16,28399504.82,29063656.12,37575692.8,45622986.48,30573723.0,43808189.56,83050203.4,49482041.5
000509.SZ,22678619.5,29049062.7,21504500.5,28862526.25,27788688.0,22892781.0,30438292.02,20890333.5,46978299.0,35626814.36,32831930.24,52584857.0,33630347.0,39701298.0,34994183.0,31120242.0,26725398.0,34365107.0,267643788.88,239556503.75,181177906.98,131528376.55,67372801.0
000510.SZ,29089968.0,39683085.0,26400252.44,37012943.27,28450948.0,285637425.91,233762665.45,188670850.8,206573656.03,127581014.86,152996373.35,86004773.7,69600544.2,76244528.84,66769020.0,148831211.37,115906931.23,83273386.35,57429688.0,63969250.0,40528042.0,32165297.6,28355650.0
000513.SZ,82359408.44,102041161.75,86808820.08,124254147.46,114499005.29,96912386.29,85538573.88,98138066.4,121491009.53,155494558.66,112563396.98,116078972.05,94547495.47,182761950.64,111331935.85,130503390.03,99223829.02,146067499.43,123612650.98,87207417.05,99199166.19,104751222.48,123568925.61
000514.SZ,64990624.56,58607100.64,48357115.0,48718511.85,148210460.13,140607433.8,127022075.0,113868524.49,88797978.0,60828435.6,57220765.19,40307872.51,55245505.0,43782020.61,35965182.85,83500749.5,139548804.33,118842306.8,70682412.23,104574330.0,62201341.31,44301101.0,102904589.0
000516.SZ,179808513.21,227073512.88,112460905.33,101804353.3,175954047.64,396420161.93,265009272.82,158948518.38,161965832.5,235080003.53,151487602.44,94962691.44,89708349.13,249451629.56,121318988.7,86523183.11,84879850.45,361620583.98,277008442.39,137844011.11,116245541.5,144596963.93,181011893.94
000517.SZ,59356491.61,64357608.28,55902998.04,48489266.05,119624117.75,86746506.53,80188983.74,100957715.1,118559957.0,105182126.36,97935298.48,54131833.18,95908048.59,55631111.83,48579302.08,43951630.0,46077615.06,54935950.7,51012924.5,66159499.2,39619218.52,32951873.0,54925554.66
000518.SZ,21410718.5,22943455.0,33400881.0,36699951.89,29643376.0,142166572.33,84023939.09,70281611.2,54336660.2,1037355577.21,585046382.7,854894778.77,551415881.19,533004875.14,649349296.36,402461964.82,279818555.73,278306926.98,174941060.26,141022598.0,246929826.63,170588478.82,132816633.8
000519.SZ,1129245128.59,446028479.81,255171345.14,899148825.67,751268964.09,383183146.13,306273571.35,278081673.2,226200782.98,154593689.15,146225046.94,284398044.31,176862443.76,196046590.22,164321420.16,186325970.76,182263628.78,192279748.24,175440241.96,148388151.51,175331775.24,133014885.28,107850146.28
000520.SZ,161703470.07,80497532.57,64141493.2,52192652.0,82052860.04,57329585.0,48917062.33,40362483.0,34825252.18,27383688.58,33323569.44,32907736.0,56700683.77,87862055.03,51291487.4,42894288.54,37482986.29,47127734.4,43033897.0,43354722.16,26463822.0,37276429.0,28571115.22
000521.SZ,439386168.25,316950589.2,221324841.62,192159251.51,150152971.17,101789412.84,66409387.82,75763347.6,77804120.64,65358157.25,64739672.75,53656617.0,68972872.3,63667176.72,68028367.48,75109249.24,56696790.9,66215445.0,53848312.32,50608657.0,42277393.03,58587371.0,61220145.26
000523.SZ,25398572.6,26946731.2,24090600.0,25268087.0,36184270.8,43240146.2,28834799.8,28967190.0,31648487.8,36128161.1,23622906.41,27160281.0,35453054.65,33859944.8,50554394.83,64809389.58,52608032.93,269476300.39,463427313.99,330061113.78,318433934.68,205231665.46,176851661.32
000524.SZ,25761529.0,49023404.0,34626862.0,42442227.44,36490381.76,42802131.72,31840039.96,35817475.0,66609971.0,44827469.0,29732111.58,132050675.76,122447600.99,83603017.14,70281778.0,62250491.42,72978814.04,75733383.83,64333926.36,66053956.6,50000209.0,68435962.92,132861044.74
000525.SZ,20323627.0,15753730.0,16142649.0,30104865.02,30379973.0,23678019.0,33455536.82,29172118.0,32957263.2,61550871.67,54136726.09,23068857.0,79728423.0,71975080.24,71793444.8,39917948.44,21462264.0,20929394.0,27763077.1,18077853.2,13405103.0,30803397.35,23817219.55
000526.SZ,157520968.4,114514141.0,88962036.0,151556188.0,308071533.88,133399992.0,157442475.49,86045182.37,261037512.3,285393548.09,250862376.41,318457581.0,432638488.22,422402061.55,272531785.16,305161313.0,199755898.48,378247514.92,335973314.09,354845648.05,385966576.7,474850474.57,285081973.0
000528.SZ,102236220.81,72542765.42,62402440.59,105217576.98,110925763.45,114206377.43,75136364.38,66579676.28,86144732.85,82460135.8,104552713.41,69725051.9,95661112.41,77596401.4,80097862.06,102207389.31,75781623.35,115045506.31,162988428.63,103284180.83,107732757.78,77577182.65,81996137.94
000529.SZ,23287198.99,20459338.0,16149011.5,26885306.17,26594068.4,30919844.65,31415088.6,35271503.8,32832466.56,27497787.12,21933115.65,28439057.0,30582185.04,27649549.17,98578778.07,111507637.84,289226898.36,221045782.28,128469616.86,499725466.27,329484738.47,187177064.62,260688345.79
000530.SZ,134352833.0,274356385.42,134299076.3,95946028.99,105367437.83,68074313.09,68060125.75,59812154.83,57863503.55,59065925.39,46522442.94,54074902.2,42834783.17,63093225.0,53484529.0,41428621.42,39230951.56,54105199.65,46148722.95,35208006.35,49620780.31,40264180.05,35555775.47
000531.SZ,24383550.4,23728100.97,22595921.9,36983268.55,31376128.44,29312534.57,25106314.4,24145637.74,24167898.22,27379699.36,23347078.36,27823177.8,44576128.4,56209973.05,41242627.02,50071974.16,57410500.2,50312377.4,46658178.9,38433699.21,36350421.76,42785522.71,39187522.8
000532.SZ,37733054.58,23345603.0,21414002.0,26554352.5,37465841.0,34423788.1,23957007.0,211665252.32,203245043.52,120886064.69,70247522.14,50292529.09,104550248.04,67769099.96,43420752.95,30040745.11,84644335.48,92812909.24,94936663.0,73915081.5,60804616.0,107115711.55,60284044.34
000533.SZ,39403279.8,43782446.0,78715822.34,86226410.0,80025777.2,59754924.16,34382005.72,42298430.1,84494523.5,56099386.67,46934683.88,42214061.48,41639713.4,44328146.76,37266354.0,37328601.0,46751148.0,46540583.24,47825466.34,41864378.2,48478661.97,62273515.98,62531849.82
000534.SZ,160948212.1,75018888.0,83068601.0,77351888.47,82130320.7,45868153.73,40403816.35,50133551.14,42819721.6,33307535.24,33475218.23,39048054.0,29179131.2,118351539.5,57656016.8,46208788.0,32011677.0,39116529.87,29520627.74,45086961.86,35119832.62,27388037.76,25613636.61
000536.SZ,2265340265.54,1004614832.84,670925693.06,654887770.34,598404044.28,525662068.39,2001263101.94,2775264389.02,1381511946.74,855363146.42,711973354.37,797140429.26,505580686.51,344789195.24,382841622.34,390821512.16,265527442.52,285453372.6,299153084.76,619008908.43,364953230.32,265968830.28,190050136.6
000537.SZ,45742955.64,47414768.61,66238265.95,104830888.0,64219682.03,74681107.95,40271812.0,45906534.0,54155439.0,55298932.01,66928927.0,41285832.46,43207301.97,51743599.03,76012125.82,49103644.58,36180588.0,49997578.84,82137770.62,54026179.0,141893346.32,72070728.99,61110530.82
000538.SZ,313519275.34,292554377.36,365246223.83,458617788.22,507121082.93,331544334.12,304833876.48,418883938.67,564286072.9,402085936.92,224507640.58,294408351.22,272821817.88,366755080.71,324534744.25,326320722.77,303216399.98,444912253.56,281745265.26,318580967.0,227484152.77,232983174.12,209152913.69
000539.SZ,174421625.03,118265085.89,94113079.9,119519311.86,151500452.97,125825819.8,88922675.2,96043189.17,106774992.56,98967939.99,153716054.76,102655086.4,84747016.35,77190075.8,132799793.0,104120768.52,73268767.64,151754527.32,248118261.37,164775029.3,131367713.88,148384861.72,138848891.7
000541.SZ,619131630.7,387376837.09,248033698.13,287673148.78,265853924.71,254202414.07,175810758.91,148066371.44,169942429.35,230071641.06,348897391.49,218374672.45,155719215.86,137947553.7,219012998.68,137327168.41,145849093.86,134643058.82,122849198.82,88748977.25,87586978.22,92146019.86,98115010.66
000543.SZ,96845966.72,70173522.44,60793519.1,78135237.3,70444943.3,67182896.21,51845357.38,142796632.34,206339949.7,154067689.65,85803347.64,79386492.93,103277951.37,102458213.1,156429308.07,99259127.0,103047201.82,130923690.4,109287538.0,78226883.14,141273280.6,144732524.77,149082985.98
000544.SZ,47697300.25,33240797.0,25870222.74,34660385.77,37013239.91,25823140.76,43536398.0,26814644.0,36986727.0,32235214.82,24613569.0,39405100.5,32326660.0,46587324.7,35171077.5,27378115.0,34584965.8,44413550.02,50828558.5,26290618.93,26915595.9,32732523.6,24840516.5
000545.SZ,25200602.4,18246464.0,15371452.0,14793000.0,16154265.0,19311570.0,13422671.8,19431572.0,25990651.92,29526495.14,20008465.0,23554935.54,15645106.0,21853839.0,15955676.0,25454193.6,21772651.0,33564951.0,27106043.0,15482506.0,13676567.0,14533330.1,19243743.0
000546.SZ,363673475.32,707639020.71,319595575.14,375102483.35,256563967.0,234898728.0,165330908.0,253799029.0,126741706.7,124688305.47,115374943.0,158932800.05,168294517.33,213450422.73,335580771.0,641834033.04,757150228.86,872371439.4,481702977.06,280885050.86,372247246.58,537000841.12,673541441.15
000547.SZ,480350578.71,925325088.72,385454896.13,702310901.73,472302393.8,272172248.46,196447372.2,215024588.01,160507726.25,125426723.87,116925667.19,141303056.7,138370072.82,124236611.73,136648725.34,152579159.34,125822756.59,143476412.73,191805660.56,110541786.7,102933759.22,95351355.32,97381391.58
000548.SZ,29990024.5,24432168.22,24789479.5,26118630.76,45388694.11,76149148.33,99152338.59,65911144.35,52559516.0,39733019.25,29779471.72,32500195.72,45339913.48,91346094.04,112007919.08,74069145.14,57879038.61,54690206.68,65612725.6,79366954.64,229246819.12,168484387.8,155425094.57
000550.SZ,906641629.97,1145704447.13,1126001360.87,1007709285.44,658355806.3,596502726.06,707776850.19,449654959.03,573001646.14,452664414.52,282932227.04,260091019.48,224718184.11,240186702.8,266030767.9,216035362.59,163587778.49,169228013.61,153061729.14,200426905.65,140770788.4,114309132.32,89279869.7
000551.SZ,30637871.11,36905078.95,27127447.0,53686158.37,91952590.72,100572279.0,78155890.24,47603546.96,75222059.32,73592604.54,105415955.29,101727960.28,54610656.12,48268130.8,53969055.99,44225592.78,56702020.0,47803268.0,46751997.0,25136916.0,42545705.0,32397774.2,34461500.0
000552.SZ,115160989.0,138478515.06,66509720.94,75472772.25,96289482.06,57983620.88,46160821.63,72787337.85,126150048.84,114227279.68,139318675.5,68738860.04,73882175.08,89982326.38,67843965.86,64130536.85,47293048.08,86242182.23,91823458.6,57462869.3,64040143.55,106287203.25,60138409.0
000553.SZ,26254841.0,17289992.0,18795930.0,27214308.26,23204772.0,25425196.26,33278315.0,30516192.21,24691014.1,18762875.5,20157304.0,16149144.0,21559827.55,22890925.0,20716585.56,22320531.4,25536446.0,40757246.13,29953883.32,18487900.48,21372088.0,17628156.2,16957651.0
000554.SZ,64831007.1,58313557.0,55506887.0,82944298.9,75834204.15,83809081.93,60640338.1,58544475.0,55998444.98,54565375.01,45901467.7,53095225.0,52362117.37,57080913.6,51573271.15,41142909.5,40004392.0,78185739.17,63547816.72,46602367.42,62694245.76,78543599.87,58056577.0
000555.SZ,337296794.3,203833732.3,147917681.27,146985496.82,160480962.45,132413357.4,119915592.67,124949697.21,99557225.95,94741884.26,93725060.64,102296605.15,125341755.9,147323013.0,159617329.44,108143838.96,102954895.42,102032115.28,139407859.27,104301389.0,85116473.0,87438455.4,82563984.57
000557.SZ,25967592.0,25505564.8,20715579.0,22761886.96,23847814.0,19182787.0,25875171.71,92431757.99,242058034.05,96019028.27,71826739.35,46984356.0,190015982.02,101091551.86,101158001.31,96359270.77,61119174.52,56961762.01,44097552.2,48580213.0,57668008.64,42623594.92,156820528.82
000558.SZ,119833947.78,82344333.1,43963841.4,48521889.0,87015529.5,56682274.0,47903368.95,67552120.0,69623069.0,39746705.0,45489241.0,64025231.75,59400909.55,41005183.5,51559706.0,51166848.3,134775283.0,83265274.76,58750429.17,94428303.5,281206143.94,206521053.33,178205287.55
000559.SZ,264630536.68,344663151.56,228290937.57,186883668.54,150266644.09,94367971.6,153348638.44,114280218.4,107966170.64,133849624.83,122477355.22,86297378.34,104842412.26,98059009.31,82251963.54,63574374.94,64699722.96,169703250.63,140902830.71,79977801.52,80381557.24,55658906.58,70223270.41
000560.SZ,108696728.88,130159351.22,94886118.12,88341422.0,263301548.54,215940607.08,150988802.99,133080746.82,111550652.24,75746987.38,92725740.04,67646515.27,83236088.75,77762395.41,70435369.1,67709543.0,93537501.44,92402691.4,89329579.24,116853265.34,85535771.0,59982435.0,147578704.87
000561.SZ,65744864.07,59556249.0,43919876.0,51504666.35,55073193.84,65033840.8,51790107.5,47539551.0,50554387.8,34824888.0,38221492.95,43360583.0,46075614.0,60470103.5,53800398.5,42720189.0,39667856.0,44346871.9,53927868.5,43626047.4,46667253.7,39830595.72,33751102.32
000563.SZ,101041487.4,59287158.8,54675850.01,67070916.2,89691189.6,62811599.43,77295205.21,64538718.9,92653186.6,60358305.07,76491405.55,86263995.0,83119769.6,58132269.4,91799978.95,70677112.2,98336183.33,119715825.0,175908738.41,88235649.32,60196851.0,75408176.48,89113341.04
000564.SZ,622764811.6,440707317.04,397049102.09,786362493.71,442882882.29,397991644.53,438793908.42,300978744.19,286253760.23,271990270.49,170119709.49,146204297.59,184415452.26,125101893.76,105072635.44,170775890.23,120272299.63,198278960.86,278679585.0,230195689.59,138847734.57,346585578.56,264234621.17
000565.SZ,22857034.5,25973455.5,20393690.0,16866416.0,15907653.0,18751509.0,43807193.26,29365078.0,21286841.4,21104305.44,17087455.85,20536082.19,15375717.5,15441757.99,17273320.0,25886128.0,17799479.9,30019243.0,27481611.5,22697712.85,273516650.08,267588292.99,139440511.42
000566.SZ,43914257.95,33847331.6,77763571.14,74550899.0,59192881.0,57515150.45,79854295.67,106369945.05,75886810.95,60888669.0,50797458.96,51745880.18,57720722.0,65530389.8,68898762.2,51346786.0,50575813.16,82838676.43,58008006.11,50739102.66,258972923.08,161056022.74,123669521.0
000567.SZ,35859875.13,34985781.64,28989868.68,36323475.59,43297533.22,92200760.93,61318279.15,40114220.93,39957438.31,32658617.6,34440193.39,33007920.36,36813216.47,42590629.13,30711055.08,45185453.11,48633801.73,44545354.14,77057840.37,35695550.72,32980300.2,39442289.65,33376156.25
000568.SZ,1153558158.58,665256379.33,961691181.18,870587356.29,1543562408.62,640752237.37,737628526.69,720189858.76,1068058868.94,924359432.05,973664082.06,820926403.55,1492204514.39,1240686652.28,1500961555.69,1175702070.16,1522027054.46,1340264681.32,3446298040.16,1951893207.16,3083055575.01,2733669728.07,2190649202.83
000570.SZ,114499105.89,86277696.0,176383867.42,97725891.5,188698007.42,104385170.04,98931377.0,66328973.0,90640514.53,279655320.86,159774098.36,464108519.37,378541804.86,259529176.22,401069051.28,553350414.18,399726782.26,352807192.66,243869827.23,221524788.03,521764892.68,604279983.58,372851603.2
000571.SZ,70321951.6,65343874.0,179314547.52,166084684.79,312489120.23,175586462.06,103615746.38,136899966.0,117457444.84,79500029.36,55641151.08,53693549.96,52848144.0,48760792.88,143574480.3,115425217.25,89240506.59,56201359.28,61276030.8,77220303.6,43891019.45,71296959.58,54983600.0
000572.SZ,1728812504.28,1269432666.96,1162239526.49,2331571895.18,1736159426.88,1191160742.6,1149315971.48,1105338947.75,586970775.17,647102277.79,1122462747.24,836746858.78,653315331.24,438172744.98,346295094.0,350429133.16,385291324.08,277990880.24,261873443.34,206688505.43,235184735.69,228165872.94,214521313.08
000573.SZ,24310090.5,25488717.44,21268847.94,29016560.64,64161434.59,58889639.04,56874785.21,51026873.72,41933155.0,37537979.7,37475512.0,27315280.0,31089539.0,30611416.89,24813703.0,33463128.68,33033396.28,61216834.78,36955889.38,46940429.11,34347390.81,24711925.52,30599344.0
000576.SZ,63435778.96,33001826.7,33297208.61,41647369.0,34461810.26,28345757.0,23802364.0,21838540.5,19913285.0,47587883.24,302810752.07,287583278.78,147474110.0,122950776.06,105480474.59,127757207.36,84474520.55,58801613.12,44764795.5,40667388.61,50504663.0,32803858.0,23626210.88
000581.SZ,114325943.98,157986312.86,184968719.06,134946774.96,102718724.42,97946873.23,149716493.79,93620253.0,106099667.14,153519363.36,93670846.6,88058078.0,104013361.34,86393496.34,76242882.98,97000332.5,124955708.96,172735301.08,130172906.21,96140814.84,75031601.74,90291447.93,59806033.96
